pk,profile_id,status,created_at,updated_at
25046,02-883-8520,ready for adoption,2021-05-03T09:00:46Z,2021-06-20 09:00:46 UTC
25047,25-670-9212,ready for adoption,2021-07-21T09:36:24Z,2021-08-10 09:36:24 UTC
25048,65-077-3896,ready for adoption,2021-01-20T21:26:43Z,2021-03-04 21:26:43 UTC
25049,64-791-9734,in quarantine,2021-10-20T01:38:31Z,2021-12-25 01:38:31 UTC
25050,87-706-1234,ready for adoption,2021-11-06T09:50:11Z,2022-01-04 09:50:11 UTC
25051,60-965-3173,ready for adoption,2021-03-26T11:22:42Z,2021-06-11 11:22:42 UTC
25052,84-246-7924,ready for adoption,2021-06-08T12:32:05Z,2021-06-16 12:32:05 UTC
25053,69-867-2556,ready for adoption,2021-06-22T04:38:22Z,2021-09-05 04:38:22 UTC
25054,63-919-8745,adopted,2021-06-21T02:32:45Z,2021-07-28 02:32:45 UTC
25055,72-700-9443,adopted,2021-09-26T17:47:37Z,2021-10-06 17:47:37 UTC
25056,14-341-5664,ready for adoption,2022-02-18T19:22:32Z,2022-03-22 19:22:32 UTC
25057,13-842-8548,in foster home,2021-09-04T12:40:18Z,2021-11-20 12:40:18 UTC
25058,65-305-0250,adopted,2021-06-14T23:35:18Z,2021-09-05 23:35:18 UTC
25059,00-014-9254,ready for adoption,2021-11-24T13:24:38Z,2022-01-03 13:24:38 UTC
25060,86-001-8900,in foster home,2021-03-25T12:18:49Z,2021-05-01 12:18:49 UTC
25061,05-664-5184,ready for adoption,2021-06-01T23:18:50Z,2021-08-14 23:18:50 UTC
25062,64-867-5440,ready for adoption,2021-02-16T09:42:17Z,2021-03-20 09:42:17 UTC
25063,08-980-3873,adopted,2021-01-23T00:40:46Z,2021-03-23 00:40:46 UTC
25064,89-498-8096,ready for adoption,2021-11-20T17:38:40Z,2021-12-01 17:38:40 UTC
25065,64-578-8401,adopted,2021-04-04T09:50:53Z,2021-06-17 09:50:53 UTC
25066,79-938-4103,in foster home,2021-09-15T17:27:08Z,2021-10-17 17:27:08 UTC
25067,43-125-3832,adopted,2021-07-25T15:50:41Z,2021-08-21 15:50:41 UTC
25068,91-703-3484,adopted,2021-06-18T10:46:36Z,2021-09-22 10:46:36 UTC
25069,42-187-1809,adopted,2022-02-13T00:47:21Z,2022-03-02 00:47:21 UTC
25070,50-746-7743,in quarantine,2021-05-11T09:23:33Z,2021-08-10 09:23:33 UTC
25071,76-706-3813,in foster home,2021-10-27T01:01:44Z,2021-11-20 01:01:44 UTC
25072,68-713-1798,adopted,2021-11-24T02:16:48Z,2022-02-01 02:16:48 UTC
25073,12-577-3749,adopted,2021-06-09T00:18:54Z,2021-06-15 00:18:54 UTC
25074,51-744-4448,adopted,2021-09-16T11:33:18Z,2021-11-03 11:33:18 UTC
25075,83-599-5957,ready for adoption,2022-01-26T04:43:02Z,2022-02-25 04:43:02 UTC
25076,16-238-0591,adopted,2021-04-17T09:49:59Z,2021-06-23 09:49:59 UTC
25077,04-689-4499,adopted,2021-12-19T03:22:36Z,2021-12-27 03:22:36 UTC
25078,54-121-9825,ready for adoption,2021-03-24T02:19:36Z,2021-04-08 02:19:36 UTC
25079,21-807-9760,adopted,2021-03-20T12:46:27Z,2021-06-10 12:46:27 UTC
25080,46-150-7570,in quarantine,2021-09-17T23:07:55Z,2021-09-21 23:07:55 UTC
25081,59-041-3057,ready for adoption,2022-01-07T05:21:55Z,2022-02-12 05:21:55 UTC
25082,85-256-4232,in foster home,2021-10-15T05:13:06Z,2021-12-07 05:13:06 UTC
25083,05-854-1417,in foster home,2021-04-06T11:06:08Z,2021-05-29 11:06:08 UTC
25084,82-351-8522,adopted,2022-01-13T21:55:26Z,2022-02-25 21:55:26 UTC
25085,98-988-9172,ready for adoption,2021-06-27T04:18:03Z,2021-08-17 04:18:03 UTC
25086,78-684-6727,in foster home,2021-07-25T20:51:29Z,2021-09-22 20:51:29 UTC
25087,63-591-4612,adopted,2022-01-10T07:45:58Z,2022-04-16 07:45:58 UTC
25088,49-039-3854,ready for adoption,2021-04-21T09:35:26Z,2021-05-09 09:35:26 UTC
25089,99-343-6088,adopted,2021-04-23T11:26:58Z,2021-06-16 11:26:58 UTC
25090,55-406-8964,adopted,2021-10-28T19:10:05Z,2021-12-22 19:10:05 UTC
25091,78-222-7856,in foster home,2022-02-11T16:12:38Z,2022-05-14 16:12:38 UTC
25092,16-680-3953,adopted,2022-01-04T11:43:53Z,2022-04-08 11:43:53 UTC
25093,52-092-1971,ready for adoption,2021-04-10T19:18:17Z,2021-04-11 19:18:17 UTC
25094,23-352-3343,adopted,2021-05-17T21:48:45Z,2021-08-06 21:48:45 UTC
25095,19-789-0884,ready for adoption,2021-11-18T20:33:40Z,2022-02-11 20:33:40 UTC
25096,88-991-3698,ready for adoption,2022-02-03T05:21:46Z,2022-03-23 05:21:46 UTC
25097,76-519-9094,adopted,2021-02-06T18:07:42Z,2021-04-18 18:07:42 UTC
25098,91-693-0156,in foster home,2021-12-27T10:00:18Z,2022-01-12 10:00:18 UTC
25099,59-101-2374,ready for adoption,2022-02-14T22:01:16Z,2022-04-02 22:01:16 UTC
25100,71-019-5728,in foster home,2021-02-08T12:30:10Z,2021-02-19 12:30:10 UTC
25101,07-292-3498,in foster home,2021-11-11T11:16:18Z,2021-11-30 11:16:18 UTC
25102,68-425-4940,ready for adoption,2021-07-17T23:20:07Z,2021-09-17 23:20:07 UTC
25103,35-169-2873,in foster home,2021-04-13T01:21:15Z,2021-07-07 01:21:15 UTC
25104,02-392-0058,in quarantine,2021-04-08T23:20:26Z,2021-07-02 23:20:26 UTC
25105,49-607-8345,ready for adoption,2021-05-01T02:25:25Z,2021-06-21 02:25:25 UTC
25106,61-738-4126,ready for adoption,2021-02-20T10:14:28Z,2021-03-10 10:14:28 UTC
25107,02-015-7801,adopted,2021-07-08T09:42:45Z,2021-09-04 09:42:45 UTC
25108,13-917-3710,ready for adoption,2021-10-23T02:41:37Z,2021-11-09 02:41:37 UTC
25109,27-351-6118,adopted,2021-08-13T06:15:26Z,2021-10-15 06:15:26 UTC
25110,54-891-6872,in foster home,2021-02-02T07:23:23Z,2021-02-05 07:23:23 UTC
25111,16-575-9650,ready for adoption,2021-06-18T11:54:39Z,2021-08-21 11:54:39 UTC
25112,22-439-2032,in foster home,2021-05-17T13:15:56Z,2021-08-23 13:15:56 UTC
25113,38-507-4039,ready for adoption,2021-04-03T03:30:28Z,2021-05-08 03:30:28 UTC
25114,28-418-4594,ready for adoption,2021-09-15T22:41:21Z,2021-11-01 22:41:21 UTC
25115,28-537-2948,adopted,2021-08-25T23:01:28Z,2021-09-15 23:01:28 UTC
25116,97-868-7239,ready for adoption,2021-04-15T08:42:09Z,2021-07-23 08:42:09 UTC
25117,22-100-7615,in foster home,2021-08-16T04:04:02Z,2021-11-21 04:04:02 UTC
25118,28-538-3067,ready for adoption,2021-01-03T11:25:28Z,2021-01-21 11:25:28 UTC
25119,12-416-7144,ready for adoption,2021-02-10T10:05:43Z,2021-05-17 10:05:43 UTC
25120,99-995-3145,adopted,2021-12-06T01:12:14Z,2022-02-12 01:12:14 UTC
25121,92-953-8460,ready for adoption,2021-10-25T13:17:53Z,2021-12-29 13:17:53 UTC
25122,81-187-0526,adopted,2021-06-09T04:11:20Z,2021-09-10 04:11:20 UTC
25123,40-828-3893,in foster home,2021-04-18T04:51:23Z,2021-05-29 04:51:23 UTC
25124,81-914-7375,adopted,2021-08-17T13:42:58Z,2021-11-09 13:42:58 UTC
25125,83-100-8254,adopted,2021-02-24T00:10:07Z,2021-05-22 00:10:07 UTC
25126,21-905-6364,ready for adoption,2021-02-09T12:56:29Z,2021-02-26 12:56:29 UTC
25127,44-047-0018,adopted,2022-01-20T01:53:09Z,2022-02-03 01:53:09 UTC
25128,46-995-3148,ready for adoption,2021-04-16T02:48:25Z,2021-04-18 02:48:25 UTC
25129,49-944-2385,in foster home,2021-02-12T00:28:38Z,2021-05-05 00:28:38 UTC
25130,50-428-0334,adopted,2021-03-25T22:09:14Z,2021-04-29 22:09:14 UTC
25131,96-474-2549,adopted,2022-02-06T19:33:22Z,2022-03-04 19:33:22 UTC
25132,56-265-5855,adopted,2022-02-19T08:17:23Z,2022-05-17 08:17:23 UTC
25133,08-236-2740,in quarantine,2021-04-30T09:42:38Z,2021-07-30 09:42:38 UTC
25134,25-945-4672,adopted,2021-08-16T14:49:01Z,2021-09-05 14:49:01 UTC
25135,81-410-8270,ready for adoption,2021-02-18T13:54:51Z,2021-03-05 13:54:51 UTC
25136,05-798-2240,adopted,2021-04-06T17:37:26Z,2021-05-24 17:37:26 UTC
25137,71-567-5877,in foster home,2021-09-10T00:39:28Z,2021-11-09 00:39:28 UTC
25138,05-088-0816,ready for adoption,2021-08-10T20:59:50Z,2021-11-03 20:59:50 UTC
25139,62-595-7994,ready for adoption,2022-01-28T02:31:11Z,2022-05-07 02:31:11 UTC
25140,28-493-5721,ready for adoption,2021-06-17T15:48:32Z,2021-06-21 15:48:32 UTC
25141,20-222-8340,in foster home,2022-01-17T06:28:42Z,2022-02-26 06:28:42 UTC
25142,98-318-7000,in foster home,2021-09-28T18:24:27Z,2021-10-11 18:24:27 UTC
25143,77-918-8146,in foster home,2021-04-17T23:45:47Z,2021-07-22 23:45:47 UTC
25144,75-026-4611,adopted,2022-01-12T21:23:54Z,2022-04-09 21:23:54 UTC
25145,25-713-2513,ready for adoption,2021-03-08T04:53:42Z,2021-04-09 04:53:42 UTC
25146,18-811-6049,ready for adoption,2021-06-28T00:32:15Z,2021-08-27 00:32:15 UTC
25147,08-860-5366,in foster home,2021-05-14T16:25:21Z,2021-06-14 16:25:21 UTC
25148,96-852-3431,in quarantine,2021-11-30T08:28:15Z,2022-02-24 08:28:15 UTC
25149,96-859-9084,adopted,2022-01-24T21:49:30Z,2022-03-21 21:49:30 UTC
25150,57-631-4305,ready for adoption,2021-03-16T21:01:37Z,2021-04-25 21:01:37 UTC
25151,94-912-2604,adopted,2021-10-27T11:30:47Z,2021-12-03 11:30:47 UTC
25152,80-066-7981,in foster home,2021-10-26T09:29:25Z,2021-11-16 09:29:25 UTC
25153,37-181-9561,adopted,2021-10-26T19:25:20Z,2021-11-23 19:25:20 UTC
25154,10-408-9985,in foster home,2021-12-19T03:58:55Z,2022-03-21 03:58:55 UTC
25155,40-381-2412,ready for adoption,2021-09-23T20:19:42Z,2021-09-28 20:19:42 UTC
25156,19-601-1859,adopted,2022-01-10T18:51:56Z,2022-01-30 18:51:56 UTC
25157,11-391-1292,ready for adoption,2021-03-29T05:32:42Z,2021-04-06 05:32:42 UTC
25158,04-720-8217,in foster home,2022-01-31T13:33:37Z,2022-02-25 13:33:37 UTC
25159,13-228-8168,ready for adoption,2021-12-06T12:43:46Z,2022-02-28 12:43:46 UTC
25160,41-741-6002,in quarantine,2021-05-20T15:37:02Z,2021-06-01 15:37:02 UTC
25161,16-153-0760,adopted,2021-01-31T20:54:39Z,2021-02-03 20:54:39 UTC
25162,73-056-9701,in foster home,2021-08-02T23:15:52Z,2021-09-24 23:15:52 UTC
25163,86-504-8741,in foster home,2022-01-15T14:54:29Z,2022-02-07 14:54:29 UTC
25164,96-113-3583,in foster home,2021-01-24T00:53:42Z,2021-02-11 00:53:42 UTC
25165,38-804-0191,in foster home,2022-01-12T02:52:18Z,2022-01-19 02:52:18 UTC
25166,57-306-1192,adopted,2021-03-05T06:40:56Z,2021-03-07 06:40:56 UTC
25167,92-675-2180,adopted,2021-09-02T10:28:51Z,2021-12-01 10:28:51 UTC
25168,34-184-3123,ready for adoption,2021-04-17T07:02:06Z,2021-05-18 07:02:06 UTC
25169,98-469-8116,ready for adoption,2022-01-15T06:50:55Z,2022-01-20 06:50:55 UTC
25170,37-249-1705,ready for adoption,2021-02-14T04:08:23Z,2021-02-20 04:08:23 UTC
25171,62-435-8597,in foster home,2021-05-19T11:44:12Z,2021-08-26 11:44:12 UTC
25172,07-836-2365,adopted,2021-08-08T07:40:55Z,2021-09-25 07:40:55 UTC
25173,03-895-1498,ready for adoption,2021-02-22T08:44:25Z,2021-05-06 08:44:25 UTC
25174,27-923-8631,adopted,2021-05-18T02:33:06Z,2021-07-29 02:33:06 UTC
25175,32-264-7899,adopted,2021-06-25T01:07:13Z,2021-07-07 01:07:13 UTC
25176,89-434-3824,ready for adoption,2021-07-16T17:49:46Z,2021-09-11 17:49:46 UTC
25177,98-266-1946,adopted,2021-06-05T03:30:38Z,2021-08-18 03:30:38 UTC
25178,28-277-6426,in foster home,2021-05-09T19:27:04Z,2021-08-11 19:27:04 UTC
25179,07-526-2027,adopted,2021-10-02T09:48:43Z,2021-12-31 09:48:43 UTC
25180,89-507-8400,adopted,2021-12-05T16:45:41Z,2021-12-22 16:45:41 UTC
25181,90-669-6891,ready for adoption,2021-08-23T10:47:18Z,2021-09-28 10:47:18 UTC
25182,34-854-5783,ready for adoption,2022-02-19T14:11:39Z,2022-05-21 14:11:39 UTC
25183,39-521-1471,adopted,2021-05-21T11:37:43Z,2021-06-14 11:37:43 UTC
25184,28-607-5523,ready for adoption,2021-04-10T20:43:25Z,2021-04-15 20:43:25 UTC
25185,67-817-1649,ready for adoption,2021-09-28T23:42:36Z,2021-11-14 23:42:36 UTC
25186,24-517-5380,in quarantine,2021-09-08T14:22:56Z,2021-11-23 14:22:56 UTC
25187,63-669-7718,ready for adoption,2021-03-06T07:15:18Z,2021-03-25 07:15:18 UTC
25188,50-010-3618,ready for adoption,2021-05-16T03:01:45Z,2021-08-06 03:01:45 UTC
25189,08-069-5143,ready for adoption,2021-03-08T17:04:57Z,2021-05-25 17:04:57 UTC
25190,82-501-8543,adopted,2021-07-27T11:36:51Z,2021-09-18 11:36:51 UTC
25191,55-185-2063,ready for adoption,2021-09-10T03:29:54Z,2021-11-14 03:29:54 UTC
25192,78-543-3009,adopted,2022-01-06T15:17:01Z,2022-02-25 15:17:01 UTC
25193,04-166-1468,adopted,2021-11-10T12:31:38Z,2022-02-09 12:31:38 UTC
25194,02-354-8289,adopted,2021-11-19T21:09:31Z,2022-01-18 21:09:31 UTC
25195,84-916-0763,adopted,2021-11-20T04:07:20Z,2022-02-23 04:07:20 UTC
25196,44-873-2588,ready for adoption,2021-07-21T08:54:05Z,2021-08-19 08:54:05 UTC
25197,60-923-4304,in foster home,2021-10-07T02:09:27Z,2021-11-01 02:09:27 UTC
25198,11-174-7980,ready for adoption,2021-11-30T01:51:54Z,2022-01-03 01:51:54 UTC
25199,84-692-7354,adopted,2021-04-17T22:30:47Z,2021-05-04 22:30:47 UTC
25200,79-027-4808,adopted,2021-10-01T18:22:11Z,2021-11-10 18:22:11 UTC
25201,33-262-1735,ready for adoption,2021-04-12T21:57:54Z,2021-05-30 21:57:54 UTC
25202,76-368-3283,adopted,2021-05-15T14:31:42Z,2021-08-21 14:31:42 UTC
25203,06-911-8066,in foster home,2021-11-26T23:40:37Z,2022-02-13 23:40:37 UTC
25204,29-310-3704,ready for adoption,2021-01-12T19:12:30Z,2021-04-09 19:12:30 UTC
25205,89-441-8240,in foster home,2021-09-25T11:16:23Z,2021-12-27 11:16:23 UTC
25206,80-693-9387,ready for adoption,2021-08-05T09:12:19Z,2021-10-08 09:12:19 UTC
25207,91-605-4813,adopted,2021-10-03T21:22:42Z,2021-12-08 21:22:42 UTC
25208,39-274-8285,adopted,2021-10-08T21:33:36Z,2021-12-10 21:33:36 UTC
25209,33-991-7953,in quarantine,2022-01-19T21:36:59Z,2022-04-20 21:36:59 UTC
25210,13-283-0817,ready for adoption,2021-11-09T08:11:18Z,2021-12-10 08:11:18 UTC
25211,19-318-2669,adopted,2021-05-07T14:11:46Z,2021-07-15 14:11:46 UTC
25212,42-922-1726,in foster home,2021-03-01T00:46:48Z,2021-05-20 00:46:48 UTC
25213,65-040-1655,in foster home,2021-09-03T21:51:25Z,2021-09-30 21:51:25 UTC
25214,44-209-6167,ready for adoption,2021-02-04T14:25:26Z,2021-04-03 14:25:26 UTC
25215,53-819-6327,ready for adoption,2021-02-12T08:13:01Z,2021-05-17 08:13:01 UTC
25216,15-684-6564,in quarantine,2021-10-26T20:37:32Z,2021-12-29 20:37:32 UTC
25217,71-738-5570,in quarantine,2021-08-19T16:17:48Z,2021-09-23 16:17:48 UTC
25218,86-255-4097,ready for adoption,2021-05-08T18:23:51Z,2021-06-14 18:23:51 UTC
25219,37-839-5479,ready for adoption,2021-04-20T14:41:15Z,2021-06-28 14:41:15 UTC
25220,14-904-0577,adopted,2021-02-04T12:36:10Z,2021-04-26 12:36:10 UTC
25221,50-598-4493,adopted,2021-01-20T06:53:51Z,2021-02-08 06:53:51 UTC
25222,81-789-4895,in foster home,2021-05-11T12:05:46Z,2021-07-14 12:05:46 UTC
25223,30-271-8550,adopted,2021-12-26T21:24:47Z,2022-01-09 21:24:47 UTC
25224,63-546-8893,in foster home,2021-12-04T11:03:54Z,2022-02-10 11:03:54 UTC
25225,92-563-7184,ready for adoption,2021-01-26T07:07:51Z,2021-04-21 07:07:51 UTC
25226,68-612-8740,adopted,2021-06-21T17:15:09Z,2021-08-02 17:15:09 UTC
25227,88-941-0409,adopted,2021-07-18T07:19:55Z,2021-08-08 07:19:55 UTC
25228,08-017-7502,ready for adoption,2021-09-12T02:08:39Z,2021-12-16 02:08:39 UTC
25229,61-201-2047,ready for adoption,2021-03-21T22:39:01Z,2021-04-25 22:39:01 UTC
25230,72-128-6679,adopted,2021-01-30T12:36:46Z,2021-04-29 12:36:46 UTC
25231,66-966-1006,ready for adoption,2022-01-30T00:07:18Z,2022-03-02 00:07:18 UTC
25232,72-100-3103,ready for adoption,2021-01-18T04:24:49Z,2021-03-26 04:24:49 UTC
25233,43-460-4952,ready for adoption,2021-07-28T10:37:20Z,2021-10-11 10:37:20 UTC
25234,60-648-1764,in quarantine,2021-11-23T09:13:22Z,2021-11-24 09:13:22 UTC
25235,50-428-3372,in foster home,2021-11-05T13:59:29Z,2021-11-15 13:59:29 UTC
25236,50-725-3769,in foster home,2021-02-01T05:55:12Z,2021-02-21 05:55:12 UTC
25237,05-219-2290,adopted,2021-05-02T09:07:18Z,2021-06-23 09:07:18 UTC
25238,49-010-3360,adopted,2021-10-20T10:13:47Z,2021-11-21 10:13:47 UTC
25239,23-104-4899,in quarantine,2021-07-09T19:09:44Z,2021-09-09 19:09:44 UTC
25240,57-606-2665,adopted,2021-01-04T09:26:42Z,2021-03-01 09:26:42 UTC
25241,52-929-0765,adopted,2021-10-20T14:56:36Z,2021-12-20 14:56:36 UTC
25242,85-430-7192,in foster home,2021-09-13T13:12:23Z,2021-10-03 13:12:23 UTC
25243,45-068-8215,in quarantine,2021-09-19T07:28:54Z,2021-10-26 07:28:54 UTC
25244,52-611-1026,adopted,2021-02-01T10:45:35Z,2021-03-21 10:45:35 UTC
25245,55-393-1585,in foster home,2021-05-02T11:36:38Z,2021-06-22 11:36:38 UTC
25246,01-525-5354,adopted,2021-02-07T20:57:27Z,2021-02-11 20:57:27 UTC
25247,60-702-9075,in foster home,2021-05-16T16:02:46Z,2021-05-17 16:02:46 UTC
25248,77-145-5215,ready for adoption,2021-09-28T17:15:46Z,2021-12-24 17:15:46 UTC
25249,82-826-1850,in quarantine,2021-01-06T02:25:32Z,2021-01-29 02:25:32 UTC
25250,45-446-3744,adopted,2021-10-07T22:09:51Z,2021-10-27 22:09:51 UTC
25251,27-205-2183,in foster home,2021-01-09T11:58:26Z,2021-02-07 11:58:26 UTC
25252,89-077-8430,in foster home,2021-10-09T07:28:04Z,2021-12-21 07:28:04 UTC
25253,77-793-9243,ready for adoption,2021-12-10T19:02:09Z,2021-12-20 19:02:09 UTC
25254,21-616-4965,ready for adoption,2021-09-29T21:43:02Z,2021-11-30 21:43:02 UTC
25255,54-274-9766,adopted,2021-01-09T01:38:15Z,2021-03-26 01:38:15 UTC
25256,91-220-2396,ready for adoption,2021-04-19T01:53:01Z,2021-07-04 01:53:01 UTC
25257,14-179-3257,adopted,2021-12-26T21:24:35Z,2022-03-26 21:24:35 UTC
25258,64-154-1719,adopted,2021-08-04T02:57:26Z,2021-08-27 02:57:26 UTC
25259,05-862-9148,in quarantine,2022-01-02T17:33:40Z,2022-03-16 17:33:40 UTC
25260,20-849-4468,adopted,2021-11-08T08:19:03Z,2022-01-09 08:19:03 UTC
25261,28-507-1933,ready for adoption,2021-08-21T04:00:34Z,2021-10-21 04:00:34 UTC
25262,01-320-6739,adopted,2021-03-13T23:53:04Z,2021-05-23 23:53:04 UTC
25263,74-330-5401,in foster home,2021-03-16T11:05:33Z,2021-04-16 11:05:33 UTC
25264,04-304-5467,in quarantine,2022-01-05T04:58:33Z,2022-02-07 04:58:33 UTC
25265,37-210-8310,ready for adoption,2021-02-04T01:16:33Z,2021-02-20 01:16:33 UTC
25266,65-026-0145,ready for adoption,2021-11-26T00:17:29Z,2021-12-31 00:17:29 UTC
25267,60-690-3666,adopted,2021-05-20T22:37:43Z,2021-07-02 22:37:43 UTC
25268,68-263-7557,adopted,2021-12-26T18:49:26Z,2022-03-26 18:49:26 UTC
25269,98-605-1687,in foster home,2021-12-20T19:59:42Z,2022-01-05 19:59:42 UTC
25270,54-352-4745,adopted,2021-03-22T04:36:23Z,2021-04-23 04:36:23 UTC
25271,06-081-6416,ready for adoption,2021-11-15T15:07:33Z,2022-02-15 15:07:33 UTC
25272,74-497-6811,adopted,2022-02-27T09:46:16Z,2022-06-02 09:46:16 UTC
25273,71-642-9469,adopted,2022-02-17T19:44:55Z,2022-04-22 19:44:55 UTC
25274,87-182-8306,ready for adoption,2021-07-07T16:26:16Z,2021-09-29 16:26:16 UTC
25275,82-776-2521,adopted,2021-06-13T11:20:25Z,2021-07-30 11:20:25 UTC
25276,38-165-9450,ready for adoption,2021-12-08T03:21:01Z,2022-03-14 03:21:01 UTC
25277,98-906-6388,in foster home,2021-07-21T17:11:46Z,2021-10-22 17:11:46 UTC
25278,51-343-1215,adopted,2022-02-10T13:23:37Z,2022-03-28 13:23:37 UTC
25279,17-552-0927,ready for adoption,2021-05-06T13:14:51Z,2021-06-21 13:14:51 UTC
25280,76-223-5700,in foster home,2021-02-21T11:34:49Z,2021-05-08 11:34:49 UTC
25281,93-227-9236,in foster home,2021-02-10T02:37:58Z,2021-04-25 02:37:58 UTC
25282,79-012-3467,adopted,2021-06-21T13:30:35Z,2021-08-20 13:30:35 UTC
25283,55-761-9373,ready for adoption,2021-09-21T22:41:20Z,2021-10-30 22:41:20 UTC
25284,46-604-3771,in foster home,2021-07-02T07:02:00Z,2021-07-10 07:02:00 UTC
25285,12-775-1193,in foster home,2021-03-19T22:41:05Z,2021-03-27 22:41:05 UTC
25286,09-989-4574,in foster home,2021-03-26T17:49:17Z,2021-05-10 17:49:17 UTC
25287,59-352-9702,ready for adoption,2021-01-17T18:06:25Z,2021-02-21 18:06:25 UTC
25288,13-154-3923,ready for adoption,2021-07-16T18:47:56Z,2021-07-27 18:47:56 UTC
25289,87-335-5052,ready for adoption,2021-05-02T18:16:07Z,2021-06-26 18:16:07 UTC
25290,86-823-8256,ready for adoption,2021-01-22T03:43:58Z,2021-04-18 03:43:58 UTC
25291,37-768-7318,adopted,2021-08-06T14:13:57Z,2021-10-21 14:13:57 UTC
25292,16-899-3644,adopted,2021-07-16T11:17:42Z,2021-10-23 11:17:42 UTC
25293,68-952-9100,adopted,2022-01-17T03:17:00Z,2022-04-04 03:17:00 UTC
25294,31-313-7996,adopted,2022-01-26T17:14:36Z,2022-03-21 17:14:36 UTC
25295,45-960-0995,in foster home,2021-10-12T02:22:04Z,2021-12-12 02:22:04 UTC
25296,82-084-1833,adopted,2021-02-06T07:07:08Z,2021-02-25 07:07:08 UTC
25297,58-742-7746,ready for adoption,2021-06-16T08:09:20Z,2021-08-04 08:09:20 UTC
25298,13-221-5768,ready for adoption,2021-03-19T01:04:21Z,2021-06-12 01:04:21 UTC
25299,15-883-9990,adopted,2021-01-07T17:16:40Z,2021-03-07 17:16:40 UTC
25300,35-381-3195,ready for adoption,2021-03-20T13:23:52Z,2021-06-14 13:23:52 UTC
25301,79-347-3658,adopted,2021-01-26T03:46:38Z,2021-04-05 03:46:38 UTC
25302,98-591-9352,ready for adoption,2021-03-07T20:59:20Z,2021-03-22 20:59:20 UTC
25303,69-795-6391,ready for adoption,2021-01-29T02:40:43Z,2021-04-08 02:40:43 UTC
25304,36-740-0833,in foster home,2021-12-26T23:09:45Z,2022-03-25 23:09:45 UTC
25305,23-645-6608,in foster home,2021-07-20T09:41:13Z,2021-07-21 09:41:13 UTC
25306,91-912-1717,in foster home,2021-02-27T18:53:35Z,2021-04-07 18:53:35 UTC
25307,77-086-7790,adopted,2021-12-24T18:51:54Z,2022-01-13 18:51:54 UTC
25308,79-376-8410,ready for adoption,2021-06-27T07:42:52Z,2021-09-17 07:42:52 UTC
25309,16-809-4351,adopted,2021-05-17T15:29:01Z,2021-06-20 15:29:01 UTC
25310,69-784-3886,adopted,2021-10-27T05:50:00Z,2021-10-30 05:50:00 UTC
25311,39-354-5724,in quarantine,2021-12-06T07:03:22Z,2022-01-05 07:03:22 UTC
25312,80-284-3912,in quarantine,2021-11-05T05:11:48Z,2021-11-11 05:11:48 UTC
25313,32-038-1217,adopted,2021-04-11T20:18:26Z,2021-05-13 20:18:26 UTC
25314,65-819-9863,adopted,2021-12-03T09:00:56Z,2022-03-08 09:00:56 UTC
25315,27-065-4855,adopted,2021-11-07T05:44:25Z,2021-11-08 05:44:25 UTC
25316,07-543-4896,ready for adoption,2021-08-21T20:44:48Z,2021-10-03 20:44:48 UTC
25317,02-076-1261,ready for adoption,2021-08-18T13:04:46Z,2021-11-02 13:04:46 UTC
25318,20-338-9672,in quarantine,2021-03-13T17:30:06Z,2021-05-22 17:30:06 UTC
25319,10-483-5049,ready for adoption,2021-09-17T16:16:45Z,2021-10-14 16:16:45 UTC
25320,40-282-9796,adopted,2022-02-02T18:43:50Z,2022-02-11 18:43:50 UTC
25321,66-798-5529,ready for adoption,2021-02-25T23:28:24Z,2021-04-22 23:28:24 UTC
25322,34-872-7973,adopted,2021-07-11T19:20:26Z,2021-09-12 19:20:26 UTC
25323,62-099-5160,ready for adoption,2021-07-26T08:03:15Z,2021-10-29 08:03:15 UTC
25324,80-334-4486,ready for adoption,2021-10-30T06:50:40Z,2021-11-09 06:50:40 UTC
25325,94-893-6228,adopted,2021-07-25T13:08:34Z,2021-10-02 13:08:34 UTC
25326,02-281-4387,in foster home,2021-01-31T00:17:59Z,2021-05-07 00:17:59 UTC
25327,35-655-4749,adopted,2022-01-04T16:37:36Z,2022-03-10 16:37:36 UTC
25328,40-250-8959,ready for adoption,2021-06-28T19:00:53Z,2021-08-10 19:00:53 UTC
25329,06-747-0325,in foster home,2021-10-06T01:54:23Z,2021-11-06 01:54:23 UTC
25330,76-466-7801,ready for adoption,2021-09-27T23:56:04Z,2021-11-06 23:56:04 UTC
25331,26-145-8105,ready for adoption,2021-03-14T02:07:38Z,2021-03-31 02:07:38 UTC
25332,89-878-7340,ready for adoption,2021-09-18T05:51:34Z,2021-11-11 05:51:34 UTC
25333,00-396-9388,in foster home,2021-07-05T04:47:09Z,2021-07-10 04:47:09 UTC
25334,91-740-5757,adopted,2021-09-25T22:36:34Z,2022-01-01 22:36:34 UTC
25335,67-248-3535,ready for adoption,2021-07-20T16:45:52Z,2021-10-04 16:45:52 UTC
